"analysisId","outcomeId","exposureId","z","events","database","look","method"
4,1077,1082,5.38569604086845,61.215,"Optum",4,"SCCS"
4,5522,1082,5.5402223675605,22.26,"Optum",4,"SCCS"
4,5754,1082,5.34517766497462,16.695,"Optum",4,"SCCS"
4,627,1082,5.64010624169987,42.665,"Optum",4,"SCCS"
4,5639,1082,5.50195058517555,9.275,"Optum",4,"SCCS"
4,5768,1082,5.38162093171666,22.26,"Optum",4,"SCCS"
4,5761,1082,5.75219446320054,12.985,"Optum",4,"SCCS"
4,2927,1082,5.5402223675605,1055.495,"Optum",4,"SCCS"
4,610,1082,5.22277535780958,24.115,"Optum",4,"SCCS"
5,576,1082,2.2123353678124,3862.11,"Optum",4,"SCCS"
5,5767,1082,1.86697247706422,12.985,"Optum",4,"SCCS"
5,2764,1082,2.19590923617769,1033.235,"Optum",4,"SCCS"
5,3019,1082,2.1328320802005,70.49,"Optum",4,"SCCS"
5,611,1082,2.18775900541919,170.66,"Optum",4,"SCCS"
6,345,1082,369.37037037037,392.2,"Optum",4,"SCCS"
7,2796,1082,79,294.15,"Optum",4,"SCCS"
7,622,1082,80.3008130081301,1921.25,"Optum",4,"SCCS"
7,2763,1082,81.6446280991736,7115.25,"Optum",4,"SCCS"
7,2795,1082,82.3333333333333,4236.025,"Optum",4,"SCCS"
7,1075,1082,82.3333333333333,234.525,"Optum",4,"SCCS"
7,3074,1082,77.740157480315,1130.225,"Optum",4,"SCCS"
7,3075,1082,77.740157480315,1005.675,"Optum",4,"SCCS"
7,1079,1082,82.3333333333333,87.45,"Optum",4,"SCCS"
7,1308,1082,82.3333333333333,156.35,"Optum",4,"SCCS"
8,3755,1082,40.6666666666667,954,"Optum",4,"SCCS"
8,620,1082,36.1747211895911,14.575,"Optum",4,"SCCS"
8,5831,1082,41.3728813559322,2.65,"Optum",4,"SCCS"
8,5830,1082,35.101083032491,11.925,"Optum",4,"SCCS"
8,3619,1082,40.49377593361,2582.425,"Optum",4,"SCCS"
8,1068,1082,39.8163265306122,1710.575,"Optum",4,"SCCS"
8,3892,1082,39.650406504065,836.075,"Optum",4,"SCCS"
8,1075,1082,41.5531914893617,234.525,"Optum",4,"SCCS"
8,5832,1082,41.1940928270042,212,"Optum",4,"SCCS"
8,3599,1082,40.6666666666667,3980.3,"Optum",4,"SCCS"
8,635,1082,40.3223140495868,1313.075,"Optum",4,"SCCS"
8,5827,1082,42.1034482758621,45.05,"Optum",4,"SCCS"
8,5825,1082,40.1522633744856,1264.05,"Optum",4,"SCCS"
8,601,1082,36.593984962406,30.475,"Optum",4,"SCCS"
8,609,1082,34.4609929078014,13.25,"Optum",4,"SCCS"
8,369,1082,39.983606557377,1519.775,"Optum",4,"SCCS"
8,3815,1082,38.6825396825397,233.2,"Optum",4,"SCCS"
8,2823,1082,29.03003003003,6.625,"Optum",4,"SCCS"
8,1079,1082,41.7350427350427,87.45,"Optum",4,"SCCS"
8,3803,1082,39.650406504065,686.35,"Optum",4,"SCCS"
8,1308,1082,41.5531914893617,156.35,"Optum",4,"SCCS"
8,1148,1082,40.6666666666667,145.75,"Optum",4,"SCCS"
8,624,1082,39,679.725,"Optum",4,"SCCS"
8,5829,1082,38.6825396825397,30.475,"Optum",4,"SCCS"
8,5828,1082,39.1606425702811,645.275,"Optum",4,"SCCS"
8,2453,1082,41.0168067226891,2618.2,"Optum",4,"SCCS"
8,366,1082,39.983606557377,15.9,"Optum",4,"SCCS"
8,1122,1082,42.1034482758621,147.075,"Optum",4,"SCCS"
8,1125,1082,39.4858299595142,67.575,"Optum",4,"SCCS"
8,1126,1082,39.3225806451613,17.225,"Optum",4,"SCCS"
9,3073,1082,25.7379679144385,486.275,"Optum",4,"SCCS"
9,5752,1082,25.5957446808511,67.575,"Optum",4,"SCCS"
9,5520,1082,20.3675213675214,5.3,"Optum",4,"SCCS"
9,3072,1082,25.7379679144385,33.125,"Optum",4,"SCCS"
9,5760,1082,26.3224043715847,45.05,"Optum",4,"SCCS"
9,609,1082,23.7524752475248,13.25,"Optum",4,"SCCS"
9,1077,1082,26.9329608938547,124.55,"Optum",4,"SCCS"
9,5522,1082,27.9017341040462,55.65,"Optum",4,"SCCS"
9,5754,1082,20.4592274678112,13.25,"Optum",4,"SCCS"
9,627,1082,26.7777777777778,94.075,"Optum",4,"SCCS"
9,5639,1082,23.0963855421687,18.55,"Optum",4,"SCCS"
9,5768,1082,23.330900243309,39.75,"Optum",4,"SCCS"
9,5761,1082,25.3852242744063,17.225,"Optum",4,"SCCS"
9,2927,1082,26.7008310249307,2169.025,"Optum",4,"SCCS"
9,610,1082,20.2765957446809,29.15,"Optum",4,"SCCS"
10,576,1082,12.6612021857923,9774.525,"Optum",4,"SCCS"
10,5767,1082,12.4952766531714,35.775,"Optum",4,"SCCS"
10,2764,1082,12.986013986014,2978.6,"Optum",4,"SCCS"
10,3019,1082,11.970168612192,185.5,"Optum",4,"SCCS"
10,611,1082,11.6422250316056,368.35,"Optum",4,"SCCS"
11,345,1082,47.780487804878,112.36,"Optum",4,"SCCS"
12,2796,1082,9.29866117404737,137.8,"Optum",4,"SCCS"
12,622,1082,9.13171225937183,640.24,"Optum",4,"SCCS"
12,2763,1082,9.52631578947368,1842.28,"Optum",4,"SCCS"
12,2795,1082,9.67235859124867,1144.8,"Optum",4,"SCCS"
12,1075,1082,8.54198473282443,65.72,"Optum",4,"SCCS"
12,3074,1082,9.84598698481562,351.92,"Optum",4,"SCCS"
12,3075,1082,9.53740779768177,322.24,"Optum",4,"SCCS"
12,1079,1082,9.36269430051813,25.44,"Optum",4,"SCCS"
12,1308,1082,7.96860986547085,42.4,"Optum",4,"SCCS"
13,3755,1082,4.28262017960909,260.76,"Optum",4,"SCCS"
13,620,1082,5.07164541590771,6.36,"Optum",4,"SCCS"
13,5831,1082,4.78703703703704,4.24,"Optum",4,"SCCS"
13,5830,1082,5.64451827242525,2.12,"Optum",4,"SCCS"
13,3619,1082,4.60224089635854,752.6,"Optum",4,"SCCS"
13,1068,1082,4.32197977647685,561.8,"Optum",4,"SCCS"
13,3892,1082,4.42005420054201,267.12,"Optum",4,"SCCS"
13,1075,1082,3.83558994197292,65.72,"Optum",4,"SCCS"
13,5832,1082,4.39665407447383,82.68,"Optum",4,"SCCS"
13,3599,1082,4.52486187845304,1144.8,"Optum",4,"SCCS"
13,635,1082,4.30503978779841,428.24,"Optum",4,"SCCS"
13,5827,1082,4.40248514316586,19.08,"Optum",4,"SCCS"
13,5825,1082,4.33617929562433,407.04,"Optum",4,"SCCS"
13,601,1082,3.63606861381548,19.08,"Optum",4,"SCCS"
13,609,1082,3.6882325363338,8.48,"Optum",4,"SCCS"
13,369,1082,4.35331905781585,415.52,"Optum",4,"SCCS"
13,3815,1082,4.41418516513265,80.56,"Optum",4,"SCCS"
13,2823,1082,5.83994528043776,4.24,"Optum",4,"SCCS"
13,1079,1082,4.17866390471258,25.44,"Optum",4,"SCCS"
13,3803,1082,4.47345374931582,226.84,"Optum",4,"SCCS"
13,1308,1082,3.58715596330275,42.4,"Optum",4,"SCCS"
13,1148,1082,4.89970501474926,53,"Optum",4,"SCCS"
13,624,1082,4.25210084033613,248.04,"Optum",4,"SCCS"
13,5829,1082,3.48028673835125,14.84,"Optum",4,"SCCS"
13,5828,1082,4.3276505061268,224.72,"Optum",4,"SCCS"
13,2453,1082,4.59597090095131,720.8,"Optum",4,"SCCS"
13,366,1082,5.19578686493185,0,"Optum",4,"SCCS"
13,1122,1082,4.21104742053153,53,"Optum",4,"SCCS"
13,1125,1082,4.50964187327824,33.92,"Optum",4,"SCCS"
13,1126,1082,3.68384074941452,12.72,"Optum",4,"SCCS"
14,3073,1082,2.77643504531722,175.96,"Optum",4,"SCCS"
14,5752,1082,2.14070351758794,19.08,"Optum",4,"SCCS"
14,5520,1082,3.71475719000471,6.36,"Optum",4,"SCCS"
14,3072,1082,3.11692054343351,19.08,"Optum",4,"SCCS"
14,5760,1082,2.24149108589951,10.6,"Optum",4,"SCCS"
14,609,1082,2.2605151613955,8.48,"Optum",4,"SCCS"
14,1077,1082,2.78931413414172,48.76,"Optum",4,"SCCS"
14,5522,1082,2.85951370127364,21.2,"Optum",4,"SCCS"
14,5754,1082,1.83607487237663,8.48,"Optum",4,"SCCS"
14,627,1082,2.92618767177071,29.68,"Optum",4,"SCCS"
14,5639,1082,3.08997955010225,8.48,"Optum",4,"SCCS"
14,5768,1082,2.84172109104879,14.84,"Optum",4,"SCCS"
14,5761,1082,1.33590282644242,2.12,"Optum",4,"SCCS"
14,2927,1082,2.75234521575985,737.76,"Optum",4,"SCCS"
14,610,1082,2.72300819061802,12.72,"Optum",4,"SCCS"
15,576,1082,0.817190623296384,2365.92,"Optum",4,"SCCS"
15,5767,1082,0.830161054172767,12.72,"Optum",4,"SCCS"
15,2764,1082,0.831501831501831,642.36,"Optum",4,"SCCS"
15,3019,1082,0.851166234727879,46.64,"Optum",4,"SCCS"
15,611,1082,0.760873393203029,103.88,"Optum",4,"SCCS"
1,345,1082,143.927536231884,485,"Pharmetrics",1,"SCCS"
2,2796,1082,27.735632183908,470,"Pharmetrics",1,"SCCS"
2,622,1082,29.3951367781155,1832,"Pharmetrics",1,"SCCS"
2,2763,1082,30.055900621118,1795,"Pharmetrics",1,"SCCS"
2,2795,1082,29.8641975308642,1417,"Pharmetrics",1,"SCCS"
2,1075,1082,29.7692307692308,317,"Pharmetrics",1,"SCCS"
2,3074,1082,29.4878048780488,913,"Pharmetrics",1,"SCCS"
2,3075,1082,29.6748466257669,1093,"Pharmetrics",1,"SCCS"
2,1079,1082,29.7692307692308,128,"Pharmetrics",1,"SCCS"
2,1308,1082,29.8641975308642,205,"Pharmetrics",1,"SCCS"
3,3755,1082,14.4083204930663,1494,"Pharmetrics",1,"SCCS"
3,620,1082,14.1057401812689,15,"Pharmetrics",1,"SCCS"
3,5831,1082,15.260162601626,2,"Pharmetrics",1,"SCCS"
3,5830,1082,14.0829562594268,12,"Pharmetrics",1,"SCCS"
3,3619,1082,14.527950310559,1618,"Pharmetrics",1,"SCCS"
3,1068,1082,14.4320987654321,1727,"Pharmetrics",1,"SCCS"
3,3892,1082,14.0375939849624,1100,"Pharmetrics",1,"SCCS"
3,1075,1082,14.527950310559,317,"Pharmetrics",1,"SCCS"
3,5832,1082,13.9253731343284,233,"Pharmetrics",1,"SCCS"
3,3599,1082,14.552099533437,1359,"Pharmetrics",1,"SCCS"
3,635,1082,14.4798761609907,1509,"Pharmetrics",1,"SCCS"
3,5827,1082,13.9700598802395,52,"Pharmetrics",1,"SCCS"
3,5825,1082,14.527950310559,1448,"Pharmetrics",1,"SCCS"
3,601,1082,12.6054421768707,54,"Pharmetrics",1,"SCCS"
3,609,1082,14.3846153846154,42,"Pharmetrics",1,"SCCS"
3,369,1082,14.5038759689922,1284,"Pharmetrics",1,"SCCS"
3,3815,1082,13.9700598802395,330,"Pharmetrics",1,"SCCS"
3,2823,1082,14.5763239875389,19,"Pharmetrics",1,"SCCS"
3,1079,1082,14.5038759689922,128,"Pharmetrics",1,"SCCS"
3,3803,1082,14.0375939849624,893,"Pharmetrics",1,"SCCS"
3,1308,1082,14.527950310559,205,"Pharmetrics",1,"SCCS"
3,1148,1082,14.0375939849624,187,"Pharmetrics",1,"SCCS"
3,624,1082,14.2905198776758,938,"Pharmetrics",1,"SCCS"
3,5829,1082,13.265335235378,52,"Pharmetrics",1,"SCCS"
3,5828,1082,14.3846153846154,877,"Pharmetrics",1,"SCCS"
3,2453,1082,14.7232704402516,2132,"Pharmetrics",1,"SCCS"
3,366,1082,13.8588410104012,39,"Pharmetrics",1,"SCCS"
3,1122,1082,14.1745068285281,127,"Pharmetrics",1,"SCCS"
3,1125,1082,13.7492625368732,98,"Pharmetrics",1,"SCCS"
3,1126,1082,13.2247510668563,32,"Pharmetrics",1,"SCCS"
4,3073,1082,9.31991744066048,669,"Pharmetrics",1,"SCCS"
4,5752,1082,9.20408163265306,100,"Pharmetrics",1,"SCCS"
4,5520,1082,9.29866117404737,19,"Pharmetrics",1,"SCCS"
4,3072,1082,9.11122345803842,45,"Pharmetrics",1,"SCCS"
4,5760,1082,9.30927835051546,65,"Pharmetrics",1,"SCCS"
4,609,1082,9.25641025641026,42,"Pharmetrics",1,"SCCS"
4,1077,1082,9.37344398340249,149,"Pharmetrics",1,"SCCS"
4,5522,1082,9.16260162601626,55,"Pharmetrics",1,"SCCS"
4,5754,1082,9.88139281828074,28,"Pharmetrics",1,"SCCS"
4,627,1082,9.12145748987854,131,"Pharmetrics",1,"SCCS"
4,5639,1082,9.92896174863388,23,"Pharmetrics",1,"SCCS"
4,5768,1082,9.49317943336831,46,"Pharmetrics",1,"SCCS"
4,5761,1082,9.02004008016032,22,"Pharmetrics",1,"SCCS"
4,2927,1082,9.30927835051546,1687,"Pharmetrics",1,"SCCS"
4,610,1082,9.53740779768177,32,"Pharmetrics",1,"SCCS"
5,576,1082,3.94315373208107,1474,"Pharmetrics",1,"SCCS"
5,5767,1082,3.8947626040137,52,"Pharmetrics",1,"SCCS"
5,2764,1082,3.90677134445535,630,"Pharmetrics",1,"SCCS"
5,3019,1082,3.91883915395967,250,"Pharmetrics",1,"SCCS"
5,611,1082,3.83091787439614,423,"Pharmetrics",1,"SCCS"
6,345,1082,433.782608695652,1200,"Pharmetrics",1,"SCCS"
7,2796,1082,89.9090909090909,876,"Pharmetrics",1,"SCCS"
7,622,1082,92.4579439252336,4241,"Pharmetrics",1,"SCCS"
7,2763,1082,92.4579439252336,4190,"Pharmetrics",1,"SCCS"
7,2795,1082,92.4579439252336,3520,"Pharmetrics",1,"SCCS"
7,1075,1082,92.4579439252336,727,"Pharmetrics",1,"SCCS"
7,3074,1082,89.0900900900901,2237,"Pharmetrics",1,"SCCS"
7,3075,1082,90.743119266055,2658,"Pharmetrics",1,"SCCS"
7,1079,1082,89.9090909090909,253,"Pharmetrics",1,"SCCS"
7,1308,1082,93.3396226415094,508,"Pharmetrics",1,"SCCS"
8,3755,1082,46.6190476190476,3557,"Pharmetrics",1,"SCCS"
8,620,1082,44.662100456621,34,"Pharmetrics",1,"SCCS"
8,5831,1082,54.2486187845304,2,"Pharmetrics",1,"SCCS"
8,5830,1082,45.0829493087558,31,"Pharmetrics",1,"SCCS"
8,3619,1082,46.39336492891,3938,"Pharmetrics",1,"SCCS"
8,1068,1082,45.7289719626168,4037,"Pharmetrics",1,"SCCS"
8,3892,1082,45.9483568075117,2421,"Pharmetrics",1,"SCCS"
8,1075,1082,45.7289719626168,727,"Pharmetrics",1,"SCCS"
8,5832,1082,45.9483568075117,493,"Pharmetrics",1,"SCCS"
8,3599,1082,46.39336492891,3366,"Pharmetrics",1,"SCCS"
8,635,1082,46.1698113207547,3689,"Pharmetrics",1,"SCCS"
8,5827,1082,45.7289719626168,107,"Pharmetrics",1,"SCCS"
8,5825,1082,46.39336492891,3571,"Pharmetrics",1,"SCCS"
8,601,1082,43.6428571428571,83,"Pharmetrics",1,"SCCS"
8,609,1082,44.662100456621,67,"Pharmetrics",1,"SCCS"
8,369,1082,45.5116279069767,2873,"Pharmetrics",1,"SCCS"
8,3815,1082,45.9483568075117,682,"Pharmetrics",1,"SCCS"
8,2823,1082,46.8468899521531,36,"Pharmetrics",1,"SCCS"
8,1079,1082,44.662100456621,253,"Pharmetrics",1,"SCCS"
8,3803,1082,45.9483568075117,1968,"Pharmetrics",1,"SCCS"
8,1308,1082,46.39336492891,508,"Pharmetrics",1,"SCCS"
8,1148,1082,45.2962962962963,455,"Pharmetrics",1,"SCCS"
8,624,1082,45.5116279069767,2067,"Pharmetrics",1,"SCCS"
8,5829,1082,42.6681222707424,96,"Pharmetrics",1,"SCCS"
8,5828,1082,45.7289719626168,1971,"Pharmetrics",1,"SCCS"
8,2453,1082,47.5436893203883,5523,"Pharmetrics",1,"SCCS"
8,366,1082,46.8468899521531,103,"Pharmetrics",1,"SCCS"
8,1122,1082,46.39336492891,304,"Pharmetrics",1,"SCCS"
8,1125,1082,45.2962962962963,177,"Pharmetrics",1,"SCCS"
8,1126,1082,43.2477876106195,47,"Pharmetrics",1,"SCCS"
9,3073,1082,30.8471337579618,1744,"Pharmetrics",1,"SCCS"
9,5752,1082,30.1526479750779,231,"Pharmetrics",1,"SCCS"
9,5520,1082,25.9541778975741,21,"Pharmetrics",1,"SCCS"
9,3072,1082,29.4878048780488,94,"Pharmetrics",1,"SCCS"
9,5760,1082,30.3479623824451,164,"Pharmetrics",1,"SCCS"
9,609,1082,29.4878048780488,67,"Pharmetrics",1,"SCCS"
9,1077,1082,29.2114803625378,374,"Pharmetrics",1,"SCCS"
9,5522,1082,29.4878048780488,160,"Pharmetrics",1,"SCCS"
9,5754,1082,31.0512820512821,28,"Pharmetrics",1,"SCCS"
9,627,1082,30.3479623824451,373,"Pharmetrics",1,"SCCS"
9,5639,1082,31.4675324675325,60,"Pharmetrics",1,"SCCS"
9,5768,1082,30.8471337579618,110,"Pharmetrics",1,"SCCS"
9,5761,1082,31.8947368421053,55,"Pharmetrics",1,"SCCS"
9,2927,1082,30.1526479750779,3884,"Pharmetrics",1,"SCCS"
9,610,1082,31.258064516129,88,"Pharmetrics",1,"SCCS"
10,576,1082,13.7275405007364,4186,"Pharmetrics",1,"SCCS"
10,5767,1082,13.9700598802395,118,"Pharmetrics",1,"SCCS"
10,2764,1082,13.8588410104012,1921,"Pharmetrics",1,"SCCS"
10,3019,1082,13.7275405007364,664,"Pharmetrics",1,"SCCS"
10,611,1082,13.5348837209302,1252,"Pharmetrics",1,"SCCS"
11,345,1082,92.4579439252336,304,"Pharmetrics",1,"SCCS"
12,2796,1082,18.1204588910134,357,"Pharmetrics",1,"SCCS"
12,622,1082,19.1207243460765,1241,"Pharmetrics",1,"SCCS"
12,2763,1082,20.1864406779661,1198,"Pharmetrics",1,"SCCS"
12,2795,1082,20.0526315789474,1001,"Pharmetrics",1,"SCCS"
12,1075,1082,19,215,"Pharmetrics",1,"SCCS"
12,3074,1082,19.2839756592292,599,"Pharmetrics",1,"SCCS"
12,3075,1082,19.6611570247934,754,"Pharmetrics",1,"SCCS"
12,1079,1082,18.1204588910134,89,"Pharmetrics",1,"SCCS"
12,1308,1082,19.5761316872428,136,"Pharmetrics",1,"SCCS"
13,3755,1082,9.47120418848167,1039,"Pharmetrics",1,"SCCS"
13,620,1082,9.89324618736383,13,"Pharmetrics",1,"SCCS"
13,5831,1082,9.48218029350105,1,"Pharmetrics",1,"SCCS"
13,5830,1082,10.1607142857143,11,"Pharmetrics",1,"SCCS"
13,3619,1082,9.71811361200429,1094,"Pharmetrics",1,"SCCS"
13,1068,1082,9.54852320675105,1218,"Pharmetrics",1,"SCCS"
13,3892,1082,9.12145748987854,792,"Pharmetrics",1,"SCCS"
13,1075,1082,9.08064516129032,215,"Pharmetrics",1,"SCCS"
13,5832,1082,9.07049345417926,160,"Pharmetrics",1,"SCCS"
13,3599,1082,9.76426264800861,912,"Pharmetrics",1,"SCCS"
13,635,1082,9.64962726304579,1073,"Pharmetrics",1,"SCCS"
13,5827,1082,9.4602510460251,33,"Pharmetrics",1,"SCCS"
13,5825,1082,9.68376068376068,1033,"Pharmetrics",1,"SCCS"
13,601,1082,8.09090909090909,45,"Pharmetrics",1,"SCCS"
13,609,1082,9.41666666666667,40,"Pharmetrics",1,"SCCS"
13,369,1082,9.63829787234043,878,"Pharmetrics",1,"SCCS"
13,3815,1082,9.11122345803842,251,"Pharmetrics",1,"SCCS"
13,2823,1082,8.73709834469328,14,"Pharmetrics",1,"SCCS"
13,1079,1082,8.65250965250965,89,"Pharmetrics",1,"SCCS"
13,3803,1082,9.15228426395939,642,"Pharmetrics",1,"SCCS"
13,1308,1082,9.351966873706,136,"Pharmetrics",1,"SCCS"
13,1148,1082,9.42752867570386,141,"Pharmetrics",1,"SCCS"
13,624,1082,9.25641025641026,659,"Pharmetrics",1,"SCCS"
13,5829,1082,7.93655049151028,33,"Pharmetrics",1,"SCCS"
13,5828,1082,9.33057851239669,619,"Pharmetrics",1,"SCCS"
13,2453,1082,9.92896174863388,1463,"Pharmetrics",1,"SCCS"
13,366,1082,9.51524710830705,32,"Pharmetrics",1,"SCCS"
13,1122,1082,9.04016064257028,87,"Pharmetrics",1,"SCCS"
13,1125,1082,8.91080277502478,63,"Pharmetrics",1,"SCCS"
13,1126,1082,8.84251968503937,25,"Pharmetrics",1,"SCCS"
14,3073,1082,5.97836706210747,440,"Pharmetrics",1,"SCCS"
14,5752,1082,5.96378830083565,65,"Pharmetrics",1,"SCCS"
14,5520,1082,6.55857898715042,11,"Pharmetrics",1,"SCCS"
14,3072,1082,6.03729767769177,31,"Pharmetrics",1,"SCCS"
14,5760,1082,6.097232079489,43,"Pharmetrics",1,"SCCS"
14,609,1082,5.94444444444444,40,"Pharmetrics",1,"SCCS"
14,1077,1082,6.51314800901578,117,"Pharmetrics",1,"SCCS"
14,5522,1082,5.91562932226833,39,"Pharmetrics",1,"SCCS"
14,5754,1082,6.59301442672741,16,"Pharmetrics",1,"SCCS"
14,627,1082,5.71591672263264,70,"Pharmetrics",1,"SCCS"
14,5639,1082,6.77604976671851,19,"Pharmetrics",1,"SCCS"
14,5768,1082,5.97350069735007,35,"Pharmetrics",1,"SCCS"
14,5761,1082,5.49772579597141,15,"Pharmetrics",1,"SCCS"
14,2927,1082,6.04225352112676,1140,"Pharmetrics",1,"SCCS"
14,610,1082,6.44047619047619,24,"Pharmetrics",1,"SCCS"
15,576,1082,2.42348510783978,1006,"Pharmetrics",1,"SCCS"
15,5767,1082,2.48553502962705,41,"Pharmetrics",1,"SCCS"
15,2764,1082,2.34672021419009,382,"Pharmetrics",1,"SCCS"
15,3019,1082,2.37154416722859,169,"Pharmetrics",1,"SCCS"
15,611,1082,2.3101621979477,276,"Pharmetrics",1,"SCCS"
